catalog,glong,glat,size,comments,assoc_flag,assoc,Name,Alias,Simbad_comments,VGPS Exclude,MAGPIS Exclude,Parallax,magpis,nvss_match,Cornish,Yusef 20cm GC,Lang Radio,Lang Paschen,THOR
observe,125.092,0.778299,136.993,,0,,SQ138,,,0,1,,0,1,0,0,0,0,0
observe,125.092,1.66316,374.278,,0,,SQ137,,,0,1,,0,0,0,0,0,0,0
observe,125.137,-4.06688,197.799,no cgps,0,,SQ139,,,1,1,,0,0,0,0,0,0,0
no_radio,125.331,2.05029,43.012,,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,125.513,2.03355,55.1584,,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,125.544,2.04033,86.5681,,0,,,,,0,1,,0,0,0,0,0,0,0
observe,125.545,2.1187,173.676,,0,,SQ140,,,0,1,,0,2,0,0,0,0,0
no_radio,125.602,-5.20684,421.618,,0,,,,,1,1,,0,0,0,0,0,0,0
observe,125.606,2.09938,141.093,faint - rms hii/yso,0,,SQ141,,,0,1,,0,0,0,0,0,0,0
no_radio,125.634,2.01818,151.102,,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,125.771,1.72025,111.611,,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,126.345,1.01632,95.5723,,0,,,,,0,1,,0,0,0,0,0,0,0
sharpless,126.664,-0.80063,600.547,,0,,S187,S187,,0,1,,0,0,0,0,0,0,0
no_radio,126.715,-0.8221,60.0001,rms-noradio-yso,1,S187,SQ1010,,,0,1,,0,0,0,0,0,0,0
no_radio,127.046,0.950298,717.495,,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,127.098,1.86298,210.339,,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,127.108,-0.117882,128.296,,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,127.326,3.51733,140.297,,0,,,,,1,1,,0,0,0,0,0,0,0
no_radio,127.583,1.05947,717.495,,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,127.916,0.657392,74.1048,,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,127.935,0.627923,86.6776,,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,128.315,1.66727,59.5272,,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,128.54,1.49729,59.5272,,0,,,,,0,1,,0,0,0,0,0,0,0
known,128.772,2.00901,165.464,,0,,G135test1; G128.777+02.012,WB399B,,0,1,,0,1,0,0,0,0,0
no_radio,129.101,1.96578,59.5272,,0,,,,,0,1,,0,0,0,0,0,0,0
observe,129.196,0.593081,125.826,,0,,SQ143,,,0,1,,0,1,0,0,0,0,0
observe,129.372,0.746229,162.491,,0,,SQ144,,,0,1,,0,0,0,0,0,0,0
observe,129.484,5.78447,266.898,v.v faint,0,,SQ145,,,1,1,,0,0,0,0,0,0,0
no_radio,129.806,1.5614,59.5272,,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,129.831,1.54974,68.9522,,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,129.992,1.82374,299.598,,0,,,,,0,1,,0,0,0,0,0,0,0
observe,130.288,1.65053,188.404,,0,,SQ146,,,0,1,,0,1,0,0,0,0,0
no_radio,131.343,-1.18713,47.2795,,0,,,,,0,1,,0,0,0,0,0,0,0
observe,131.359,-1.23133,60.0001,! added,0,,SQ1011,,,0,1,,0,1,0,0,0,0,0
no_radio,131.424,-7.97623,671.945,,0,,,,,1,1,,0,0,0,0,0,0,0
no_radio,131.448,-1.15618,171.958,,0,,,,,0,1,,0,0,0,0,0,0,0
known,132.156,-0.728689,140,rms hii region !,0,,G132.157-00.725,,,0,1,,0,1,0,0,0,0,0
no_radio,132.361,-1.02043,54.5177,,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,132.366,-1.25974,109.133,,0,,,,,0,1,,0,0,0,0,0,0,0
observe,132.38,-1.01973,55.9169,,0,,SQ147,,,0,1,,0,0,0,0,0,0,0
no_radio,132.39915,-0.57441172,72.1422,,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,133.328,-0.409418,429.44,,0,,,,,0,1,,0,0,0,0,0,0,0
observe,133.42033,0.068360456,408.612,known but no rrls,0,,SQ148,KR140,,0,1,,0,0,0,0,0,0,0
no_radio,133.48189,0.85138689,81.188384,,1,G133.720+01.210; G133.720+01.223,,,,0,1,,0,0,0,0,0,0,0
known,133.52,0.761252,1663.97,,1,G133.720+01.210; G133.720+01.223,,,,0,1,,0,0,0,0,0,0,0
known,133.678,1.21265,80.3628,,0,,G133.720+01.210; G133.720+01.223,S190; W3,,0,1,,0,0,0,0,0,0,0
known,133.704,1.1738,80.3628,,1,G133.720+01.210; G133.720+01.223,,,,0,1,,0,0,0,0,0,0,0
known,133.712,1.22155,117.499,,0,,G133.720+01.210; G133.720+01.223,S190; W3,W3(OH),0,1,W3(OH),0,0,0,0,0,0,0
known,133.724,1.13217,227.729,,1,G133.720+01.210; G133.720+01.223,,,,0,1,,0,0,0,0,0,0,0
no_radio,133.73359,1.4985476,54.9907,,1,G133.790+01.410; G133.789+01.410; G133.785+01.423,,,,0,1,,0,0,0,0,0,0,0
known,133.739,1.18603,80.3628,,1,G133.720+01.210; G133.720+01.223,,,,0,1,,0,0,0,0,0,0,0
known,133.781,1.42806,178.847,,0,,G133.790+01.410; G133.789+01.410; G133.785+01.423,W3,W3(OH),0,1,W3(OH),0,0,0,0,0,0,0
known,133.81127,1.357733,363.317,,1,G133.790+01.410; G133.789+01.410; G133.785+01.423,,,,0,1,,0,0,0,0,0,0,0
known,133.824,1.15379,352.937,,1,G133.790+01.410; G133.789+01.410; G133.785+01.423,,,,0,1,,0,0,0,0,0,0,0
no_radio,133.871,2.53173,194.927,,0,,,,,1,1,,0,0,0,0,0,0,0
no_radio,133.922,1.19331,102.616,,1,G133.720+01.210; G133.720+01.223,,,,0,1,,0,0,0,0,0,0,0
known,133.95,1.06674,89.5446,,1,G133.720+01.210; G133.720+01.223,,W3(OH),,0,1,,0,0,0,0,0,0,0
known,133.96688,1.1137141,89.5446,,1,G133.720+01.210; G133.720+01.223,,,,0,1,,0,0,0,0,0,0,0
known,133.97998,1.1426667,114.403,,1,G133.720+01.210; G133.720+01.223,,,,0,1,,0,0,0,0,0,0,0
known,134.056,0.829953,235.665,,1,G136.913+01.033; G136.900+01.060,,,,0,1,,0,0,0,0,0,0,0
known,134.2,0.804295,152.769,,1,G136.913+01.033; G136.900+01.060,,,,0,1,,0,0,0,0,0,0,0
known,134.24,0.754157,108.04,,1,G136.913+01.033; G136.900+01.060,,,,0,1,,0,0,0,0,0,0,0
known,134.279,0.85374,60.0001,!f added,1,G136.913+01.033; G136.900+01.060,,,,0,1,,0,2,0,0,0,0,0
no_radio,134.523,2.09224,124.845,,0,,,,,0,1,,0,0,0,0,0,0,0
observe,134.879,-5.50528,171.323,v. faint; no cgps,0,,SQ149,,,1,1,,0,0,0,0,0,0,0
known,134.97,0.699346,3144.36,W4,0,,G136.913+01.033; G136.900+01.060,W4; S190,,0,1,,0,0,0,0,0,0,0
observe,135.188,2.70147,142.052,,0,,G135test5,,,1,1,,0,1,0,0,0,0,0
no_radio,135.278,2.79607,129.209,,0,,,,,1,1,WB89-437,0,0,0,0,0,0,0
no_radio,135.506,0.265836,188.128,,1,S190,,,,0,1,,0,0,0,0,0,0,0
no_radio,135.559,1.17701,137.11,,1,S190,,,,0,1,,0,0,0,0,0,0,0
observe,135.626,2.76554,103.981,,0,,SQ151,,,1,1,,0,0,0,0,0,0,0
no_radio,135.628,3.09941,588.774,,0,,,,,1,1,,0,0,0,0,0,0,0
known,135.788,0.911466,2491.34,,1,G136.913+01.033; G136.900+01.060,,,,0,1,,0,0,0,0,0,0,0
no_radio,135.91,-0.45903,120.928,,1,S193,,,,0,1,,0,0,0,0,0,0,0
sharpless,136.084,2.08761,90.6896,,0,,S192,S192,,0,1,,0,0,0,0,0,0,0
sharpless,136.117,2.05827,108.494,,0,,S194,S194,,0,1,,0,0,0,0,0,0,0
sharpless,136.119,2.1186,127.233,,0,,S193,S193,,0,1,,0,0,0,0,0,0,0
no_radio,136.171,2.0833,104.265,,1,S193,,,,0,1,,0,0,0,0,0,0,0
no_radio,136.348,0.823095,72.4792,,1,G136.913+01.033; S199,,,,0,1,,0,0,0,0,0,0,0
no_radio,136.384,2.26615,179.262,,0,,,,,0,1,,0,0,0,0,0,0,0
known,136.389,0.799537,325.956,,1,G136.913+01.033; S199,,,,0,1,,0,0,0,0,0,0,0
sharpless,136.448,2.51933,317.399,,0,,S196,S196,,1,1,,0,0,0,0,0,0,0
observe,136.542,0.631717,85.3147,known but no rrls,0,,SQ153,,,0,1,,0,0,0,0,0,0,0
observe,136.64,0.378541,712.519,,0,,SQ154,,,0,1,,0,0,0,0,0,0,0
no_radio,136.718,0.780676,127.148,,1,G136.913+01.033; S199,,,,0,1,,0,0,0,0,0,0,0
no_radio,136.721,1.33374,83.8205,,1,G136.913+01.033; S199,,,,0,1,,0,0,0,0,0,0,0
observe,136.755,0.466643,248.835,'?; same as other one; don''t do',0,,SQ155,,,0,1,,0,0,0,0,0,0,0
known,136.826,1.11338,178.062,,1,G136.913+01.033; S199,,,,0,1,,0,0,0,0,0,0,0
known,136.884,0.911712,805.952,,0,,G136.913+01.033; S199,,,0,1,W3(OH),0,0,0,0,0,0,0
no_radio,136.915,1.08454,97.1662,,1,G136.913+01.033; S199,,,,0,1,,0,0,0,0,0,0,0
observe,137.429,1.12008,60.0001,! added,0,,SQ156,,,0,1,,0,1,0,0,0,0,0
known,137.447,0.987463,2599.89,W5-W,1,G136.913+01.033; S199,,W5W; S199,,0,1,,0,0,0,0,0,0,0
known,137.692,1.52298,181.111,,1,G136.913+01.033; S199,,,,0,1,,0,0,0,0,0,0,0
known,137.743,1.46303,195.685,,1,G136.913+01.033; S199,,,,0,1,,0,0,0,0,0,0,0
observe,137.862,2.69637,144.115,,0,,SQ157,,,1,1,,0,0,0,0,0,0,0
known,138.069,1.49758,1414.29,W5-E,1,G136.913+01.033; S199,,W5E; S199,,0,1,,0,0,0,0,0,0,0
known,138.299,1.56073,130.436,,1,G136.913+01.033; S199,,,,0,1,,0,0,0,0,0,0,0
known,138.494,1.63477,387.997,,0,,G138.486+01.635; G138.494+01.641,S201,,0,1,,0,0,0,0,0,0,0
no_radio,139.115,-3.23896,114.188,,0,,,,,1,1,,0,0,0,0,0,0,0
observe,139.468,1.55134,165.383,,0,,G135test2,,,0,1,,0,2,0,0,0,0,0
observe,139.519,1.50125,256.138,,0,,SQ159,,,0,1,,0,0,0,0,0,0,0
observe,139.558,2.53935,1369.44,,0,,SQ160,,,1,1,,0,0,0,0,0,0,0
known,139.746,-1.22813,5462.32,old giant HII region? Diffuse,1,SQ162,SQ164,,,0,1,,0,0,0,0,0,0,0
no_radio,139.844,2.44164,82.7236,,0,,,,,0,1,,0,0,0,0,0,0,0
observe,139.914,0.188068,229.367,,0,,SQ162,,,0,1,,0,1,0,0,0,0,0
observe,139.962,2.59233,88.1354,v faint,0,,SQ161,,,1,1,,0,0,0,0,0,0,0
observe,140.091,3.85047,495.786,diffuse,0,,SQ163,,,1,1,,0,0,0,0,0,0,0
no_radio,140.21,2.54503,102.056,,0,,,,,1,1,,0,0,0,0,0,0,0
no_radio,140.591,-0.25027,97.2974,,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,140.675,0.775774,89.3437,,0,,,,,0,1,,0,0,0,0,0,0,0
observe,140.793,3.0529,740.74,diffuse,0,,SQ165,,,1,1,,0,2,0,0,0,0,0
no_radio,140.912,-1.17733,168.54,,0,,,,,0,1,,0,0,0,0,0,0,0
known,141.02,-1.16118,350.919,,1,G135test4,G135test3,,,0,1,,0,0,0,0,0,0,0
observe,141.084,-1.06265,249.147,,0,,G135test4,,,0,1,,0,0,0,0,0,0,0
no_radio,141.481,-1.22412,135.096,,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,141.576,-0.396259,426.456,,0,,,,,0,1,,0,0,0,0,0,0,0
observe,141.681,3.23741,101.446,! added,0,,SQ1012,,,1,1,,0,1,0,0,0,0,0
no_radio,142.152,2.04436,1546.64,,0,,,,,0,1,,0,0,0,0,0,0,0
observe,142.216,1.42937,106.727,,0,,SQ168,,,0,1,,0,1,0,0,0,0,0
no_radio,142.245,1.43022,96.687,rms-noradio-yso,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,142.4995,4.5391655,201.21107,,0,,,,,1,1,,0,0,0,0,0,0,0
observe,143.379,1.25188,379.733,,0,,SQ169,,,0,1,,0,0,0,0,0,0,0
sharpless,143.555,-1.54156,1288.63,known but position off; diffuse,0,,S203; SQ170,S203,,0,1,,0,0,0,0,0,0,0
no_radio,143.61157,-1.4094739,68.060704,,1,G136.913+01.033; S199,,,,0,1,,0,0,0,0,0,0,0
observe,143.814,-1.57823,444.445,,1,S203; SQ170,SQ171,,,0,1,,0,1,0,0,0,0,0
observe,144.947,0.435915,553.168,,0,,G150test1,,,0,1,,0,0,0,0,0,0,0
no_radio,145.176,0.380635,109.501,,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,145.195,2.98783,128.416,,0,,,,,1,1,,0,0,0,0,0,0,0
no_radio,145.573,4.33698,68.5188,,0,,,,,1,1,,0,0,0,0,0,0,0
no_radio,145.583,4.34765,68.5188,,0,,,,,1,1,,0,0,0,0,0,0,0
observe,145.999,1.18764,167.352,v. faint !,0,,SQ173,,,0,1,,0,1,0,0,0,0,0
observe,146.144,3.09333,2487.12,diffuse,0,,SQ174,,,1,1,,0,0,0,0,0,0,0
no_radio,146.198,4.64407,96.366,,0,,,,,1,1,,0,0,0,0,0,0,0
no_radio,147.832,0.694615,67.1471,,0,,,,,0,1,,0,0,0,0,0,0,0
observe,147.845,1.08668,205.114,,0,,SQ175,,,0,1,,0,2,0,0,0,0,0
sharpless,147.984,-0.334859,1320,known close but position poor; diffuse,0,,S205; SQ176,S205,,0,1,,0,0,0,0,0,0,0
no_radio,148.002,-0.172629,245.694,,1,S205; SQ176,,,,0,1,,0,0,0,0,0,0,0
no_radio,148.04,0.630867,103.611,,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,148.121,0.295219,115.425,,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,148.155,0.375752,96.2205,,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,148.225,2.24188,73.6609,,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,148.449,0.160226,76.028,,0,,,,,0,1,,0,0,0,0,0,0,0
observe,148.474,1.98265,104.171,,0,,SQ177,,,0,1,,0,1,0,0,0,0,0
no_radio,148.533,1.95243,53.4159,,0,,,,,0,1,,0,0,0,0,0,0,0
known,148.541,2.26805,1034.65,diffuse,1,SQ177,SQ178,,,0,1,,0,0,0,0,0,0,0
known,148.552,1.98075,290.774,diffuse,1,SQ177,SQ179,,,0,1,,0,0,0,0,0,0,0
observe,148.559,1.83615,102.366,,0,,SQ180,,,0,1,,0,1,0,0,0,0,0
no_radio,148.566,2.16212,78.8928,,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,148.80919,2.0736816,41.375367,,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,148.89,2.49234,92.7946,,0,,,,,0,1,,0,0,0,0,0,0,0
observe,148.943,2.35701,1019.26,separate?; diffuse,0,,SQ181,,,0,1,,0,0,0,0,0,0,0
no_radio,149.053,0.393274,462.709,,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,149.063,-1.9734,413.447,,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,149.59,0.897501,137.57,,0,,,,,0,1,,0,0,0,0,0,0,0
observe,149.738,-0.206577,213.719,,0,,G150test2,,,0,1,,0,0,0,0,0,0,0
no_radio,149.749,-1.52046,88.2062,,0,,,,,0,1,,0,0,0,0,0,0,0
known,150.596,-0.954571,482.453,,0,,G150.590-00.950; G150.592-00.950; G150.593-00.951,S206,,0,1,,0,0,0,0,0,0,0
observe,150.859,-1.11492,123.278,,0,,SQ184,,,0,1,,0,1,0,0,0,0,0
observe,150.86,-0.665997,1145.44,,0,,SQ1013,,,0,1,,0,0,0,0,0,0,0
no_radio,150.869,2.17886,285.2,,0,,,,,0,1,,0,0,0,0,0,0,0
sharpless,150.98253,-0.47033371,181.343,,0,,BFS34,BFS34,,0,1,,0,0,0,0,0,0,0
sharpless,151.18,2.12436,297.036,,0,,S207,S207,,0,1,,0,0,0,0,0,0,0
observe,151.205,2.51682,1652.05,,1,S207,,,,1,1,,0,0,0,0,0,0,0
observe,151.243,1.78088,700.139,,1,S208,,,,0,1,,0,0,0,0,0,0,0
sharpless,151.273,1.96129,309.943,,0,,S208,S208,,0,1,,0,0,0,0,0,0,0
observe,151.459,2.09547,1022.96,,1,S208,,,,0,1,,0,0,0,0,0,0,0
no_radio,151.528,-0.331443,96.6073,,1,G151.594-00.228; G151.605-00.240; G151.606-00.240,,,,0,1,,0,0,0,0,0,0,0
known,151.606,-0.372056,416.308,,1,G151.594-00.228; G151.605-00.240; G151.606-00.240,SQ185,,,0,1,,0,0,0,0,0,0,0
known,151.609,-0.232216,415.994,,0,,G151.594-00.228; G151.605-00.240; G151.606-00.240,S209,,0,1,,0,0,0,0,0,0,0
no_radio,151.616,-0.462,113.805,,1,G151.594-00.228; G151.605-00.240; G151.606-00.240,,,,0,1,,0,0,0,0,0,0,0
no_radio,151.633,-0.430578,40.5691,,1,G151.594-00.228; G151.605-00.240; G151.606-00.240,,,,0,1,,0,0,0,0,0,0,0
known,151.694,-0.500641,418.165,,1,G151.594-00.228; G151.605-00.240; G151.606-00.240,SQ186,,,0,1,,0,0,0,0,0,0,0
observe,151.717,-1.03141,259.056,,0,,SQ187,,,0,1,,0,0,0,0,0,0,0
no_radio,151.787,-1.4352,185.132,v faint?,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,151.964,-1.97598,131.02,,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,152.332,-0.296091,175.452,,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,152.412,1.48383,122.193,,0,,,,,0,1,,0,0,0,0,0,0,0
sharpless,152.687,2.88907,1109.2,,0,,S210,S210,,1,1,,0,0,0,0,0,0,0
no_radio,153.166,2.13761,222.222,,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,153.619,3.40195,95.1793,,0,,,,,1,1,,0,0,0,0,0,0,0
no_radio,153.673,3.06141,356.785,,0,,,,,1,1,,0,0,0,0,0,0,0
observe,154.346,2.61235,251.082,rms hii region,0,,SQ188,,,1,1,,0,0,0,0,0,0,0
no_radio,154.397,1.94211,90.507,,0,,,,,0,1,,0,0,0,0,0,0,0
observe,154.426,2.44348,238.273,,0,,SQ189,,,0,1,,0,0,0,0,0,0,0
no_radio,154.519,2.10952,124.596,,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,154.573,0.582341,201.474,,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,154.581,2.04652,124.596,,0,,,,,0,1,,0,0,0,0,0,0,0
known,154.646,2.43816,370.376,,0,,G154.640+02.436; G154.649+02.438,S211,,0,1,,0,0,0,0,0,0,0
observe,154.803,1.94698,747.849,maybe nothing; diffuse,0,,SQ190,,,0,1,,0,0,0,0,0,0,0
no_radio,155.026,-0.825144,383.324,,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,155.099,1.67099,124.596,,0,,,,,0,1,,0,0,0,0,0,0,0
known,155.372,2.61388,459.749,rms hii region,0,,G155.359+02.612; G155.357+02.609; S212; G155.356+02.610; G155.357+02.609,S212,,1,1,,0,0,0,0,0,0,0
observe,155.382,-0.320614,1891.39,v. faint  if real,0,,SQ191,,,0,1,,0,0,0,0,0,0,0
no_radio,155.492,-0.00911444,190.619,,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,155.50364,2.6406528,52.290363,,1,G155.359+02.612; G155.357+02.609; S212; G155.356+02.610; G155.357+02.609,,,,1,1,,0,0,0,0,0,0,0
no_radio,156.313,-1.4463,195.62,,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,156.649,-1.61741,304.124,,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,158.802,-2.61474,335.98,,0,,,,,1,1,,0,0,0,0,0,0,0
no_radio,158.907,-2.49721,107.225,,0,,,,,0,1,,0,0,0,0,0,0,0
observe,159.143,3.25795,73.116,,1,S217,,,,1,1,,0,1,0,0,0,0,0
sharpless,159.159,3.3315,545.529,,0,,S217,S217,,1,1,,0,0,0,0,0,0,0
sharpless,159.354,2.57616,214.025,,0,,S219; SQ192,S219,,1,1,,0,0,0,0,0,0,0
no_radio,159.529,-5.38851,234.548,,0,,,,,1,1,,0,0,0,0,0,0,0
observe,159.916,-18.649,2825.13,Perseus bubble,0,,SQ1014,,,1,1,NGC1333,0,0,0,0,0,0,0
known,159.95736,-12.737095,5689.56,NGC1499; California Nebula; strange but ok; ionized by O7.5III; has radio,0,,G160.487-12.133,California Nebula; S220,,1,1,,0,0,0,0,0,0,0
no_radio,160.10419,0.9586838,75.009857,,0,,,,,0,1,,0,0,0,0,0,0,0
observe,160.142,1.06913,1903.24,v.v. faint radio - only along one border,0,,SQ193,,,0,1,,0,0,0,0,0,0,0
no_radio,160.144,3.17071,257.864,,0,,,,,1,1,G160.14+03.15,0,0,0,0,0,0,0
no_radio,160.262,0.842374,164.778,,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,162.195,2.11043,117.29,,0,,,,,0,1,,0,0,0,0,0,0,0
observe,162.296,-2.32393,408.945,,0,,SQ194,,,0,1,,0,0,0,0,0,0,0
no_radio,162.477,1.50521,307.014,,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,163.899,4.74863,74.4783,,0,,,,,1,1,,0,0,0,0,0,0,0
no_radio,164.069,0.436954,69.574,,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,164.157,0.565876,320.223,,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,165.519,3.22706,103.447,,0,,,,,1,1,,0,0,0,0,0,0,0
no_radio,165.582,3.39486,97.0845,,0,,,,,1,1,,0,0,0,0,0,0,0
no_radio,165.634,-1.50288,707.473,,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,165.807,2.28727,98.5699,,0,,,,,0,1,,0,0,0,0,0,0,0
observe,166.242,0.496298,157.585,faint,0,,SQ195,,,0,1,,0,0,0,0,0,0,0
no_radio,166.261,3.55354,148.229,,0,,,,,1,1,,0,0,0,0,0,0,0
observe,166.81,-3.20749,137.029,faint - rms HII region !,0,,SQ196,,,1,1,,0,1,0,0,0,0,0
no_radio,167.004,2.35632,84.1772,,0,,,,,0,1,,0,0,0,0,0,0,0
observe,167.063,3.4604,146.897,,0,,SQ197,,,1,1,,0,1,0,0,0,0,0
no_radio,167.417,3.45236,126.33,,0,,,,,1,1,,0,0,0,0,0,0,0
no_radio,167.688,-0.637531,276.094,,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,168.001,1.9942,167.077,,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,168.066,0.819532,206.854,,0,,,,,0,1,IRAS 05137+3919,0,0,0,0,0,0,0
sharpless,168.171,3.05467,742.198,,0,,S225,S225,,1,1,,0,0,0,0,0,0,0
no_radio,168.275,-0.464599,336.346,,0,,,,,0,1,,0,0,0,0,0,0,0
sharpless,168.47,-0.981532,347.837,,0,,S226,S226,,0,1,,0,0,0,0,0,0,0
no_radio,168.61529,-0.96761474,85.331139,,0,,,,,0,1,,0,0,0,0,0,0,0
sharpless,168.75,0.873703,1248.32,,0,,S227,S227,,0,1,,0,0,0,0,0,0,0
known,169.18,-0.904273,595.595,,0,,G169.191-00.903; G169.190-00.902; G169.191-00.903,S228,,0,1,,0,0,0,0,0,0,0
known,169.594,-0.00411214,128.583,diffuse,1,SQ199,SQ198,,,0,1,,0,2,0,0,0,0,0
observe,169.649,-0.0707456,229.999,,0,,SQ199,,,0,1,,0,1,0,0,0,0,0
observe,169.802,1.98427,296.156,diffuse,0,,SQ200,,,0,1,,0,0,0,0,0,0,0
observe,169.823,1.80339,410.338,diffuse,0,,SQ201,,,0,1,,0,0,0,0,0,0,0
observe,169.851,1.93027,180.086,,0,,SQ202,,,0,1,,0,0,0,0,0,0,0
no_radio,169.921,2.05607,90.1796,,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,169.936,-0.588667,67.2614,,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,169.951,-0.586283,67.2614,,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,170.051,0.708973,370.371,,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,170.204,1.99029,69.4357,,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,170.52,2.46695,161.222,,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,170.83,0.00926501,65.0808,,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,171.046,1.90624,121.059,,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,171.171,0.445886,248.125,,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,171.438,2.67248,130.016,,0,,,,,1,1,,0,0,0,0,0,0,0
no_radio,171.602,0.563115,79.4928,,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,171.692,0.564401,79.4856,,0,,,,,0,1,,0,0,0,0,0,0,0
sharpless,172.08,-2.25704,715.911,,0,,S229; IC405,S229; IC405,,0,1,,0,0,0,0,0,0,0
no_radio,172.211,2.52962,88.9331,,0,,,,,1,1,,0,0,0,0,0,0,0
observe,172.231,2.16792,1498.03,faint; diffuse,0,,SQ203,,,0,1,,0,0,0,0,0,0,0
no_radio,172.53,2.36268,160.16,,0,,,,,0,1,,0,0,0,0,0,0,0
observe,172.774,-0.244243,60.0001,!f added brc?,0,,SQ1015,,,0,1,,0,2,0,0,0,0,0
no_radio,172.873,0.295895,130.022,,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,172.873,2.26921,82.8807,,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,173.156,-3.44184,728.425,,0,,,,,1,1,,0,0,0,0,0,0,0
observe,173.168,-1.29874,300.617,,0,,SQ1016,,,0,1,,0,0,0,0,0,0,0
known,173.305,2.37615,78.7489,,1,SQ205,SQ204,,,0,1,,0,1,0,0,0,0,0
no_radio,173.328,2.75408,77.2652,,0,,,,,1,1,,0,0,0,0,0,0,0
observe,173.331,2.37294,81.1332,,0,,SQ205,,,0,1,,0,1,0,0,0,0,0
known,173.372,2.38561,83.1661,,1,SQ205,SQ206,,,0,1,,0,2,0,0,0,0,0
sharpless,173.375,-0.208229,601.688,,0,,S234,S234,,0,1,,0,0,0,0,0,0,0
known,173.411,2.58673,686.04,,1,G173.599+02.798; G173.599+02.797; G173.599+02.798,,,,1,1,,0,0,0,0,0,0,0
no_radio,173.418,2.76085,75.8626,,1,G173.599+02.798; G173.599+02.797; G173.599+02.798,,,,1,1,,0,0,0,0,0,0,0
known,173.468,3.23036,1369.52,,1,G173.599+02.798; G173.599+02.797; G173.599+02.798,,,,1,1,,0,0,0,0,0,0,0
no_radio,173.482,2.44541,45.1056,,1,G173.599+02.798; G173.599+02.797; G173.599+02.798,,,,0,1,,0,0,0,0,0,0,0
no_radio,173.485,2.43033,57.9728,,1,G173.599+02.798; G173.599+02.797; G173.599+02.798,,,,0,1,,0,0,0,0,0,0,0
known,173.509,-1.5793,86.2945,brc? !f,1,G173.607-01.733,,,,0,1,,0,2,0,0,0,0,0
known,173.56,-1.51248,60.0001,!f added,1,G173.607-01.733,,,,0,1,,0,2,0,0,0,0,0
known,173.582,-1.58016,130.128,,1,G173.607-01.733,SQ207,,,0,1,,0,1,0,0,0,0,0
